           z    400-600ns    600-800ns   800-1000ns
    0.500000   -23.227343   -23.334907   -23.066308
    1.500000   -23.161310   -23.230897   -23.022752
    2.500000   -22.968650   -23.072262   -22.850651
    3.500000   -22.714024   -22.775523   -22.648488
    4.500000   -22.425555   -22.471543   -22.377125
    5.500000   -22.161185   -22.176747   -22.155855
    6.500000   -21.949746   -21.973312   -22.032070
    7.500000   -21.951327   -21.917663   -22.043082
    8.500000   -22.051534   -21.984829   -22.175413
    9.500000   -22.187678   -22.209581   -22.345455
   10.500000   -22.228395   -22.121884   -22.342323
   11.500000   -21.925913   -21.794096   -21.931740
   12.500000   -21.277007   -21.175478   -21.301340
   13.500000   -20.306611   -20.127128   -20.430960
   14.500000   -18.938436   -18.619278   -19.077860
   15.500000   -17.182761   -16.770079   -17.419537
   16.500000   -15.043468   -14.732385   -15.192998
   17.500000   -12.721134   -12.975154   -12.788258
   18.500000    -9.666052   -10.229547    -9.909728
   19.500000    -6.133655    -8.172594    -6.043627
   20.500000    -4.515933    -4.940202     0.000000
   21.500000    -2.683487    -4.005491    -0.848040
   22.500000     0.000000    -0.848041     0.000000
   23.500000     0.000000     0.000000     0.000000
   24.500000     0.000000     0.000000     0.000000
   25.500000     0.000000     0.000000     0.000000
   26.500000     0.000000     0.000000     0.000000
   27.500000     0.000000     0.000000     0.000000
   28.500000     0.000000     0.000000     0.000000
   29.500000     0.000000     0.000000     0.000000
   30.500000     0.000000     0.000000     0.000000
   31.500000     0.000000     0.000000     0.000000
   32.500000     0.000000     0.000000     0.000000
   33.500000     0.000000     0.000000     0.000000
   34.500000     0.000000     0.000000     0.000000
   35.500000     0.000000     0.000000     0.000000
   36.500000     0.000000     0.000000     0.000000
   37.500000     0.000000     0.000000     0.000000
   38.500000     0.000000     0.000000     0.000000
   39.500000     0.000000     0.000000     0.000000
   40.500000     0.000000     0.000000     0.000000
   41.500000     0.000000     0.000000     0.000000
   42.500000     0.000000     0.000000     0.000000
   43.500000     0.000000     0.000000     0.000000
   44.500000     0.000000     0.000000     0.000000
   45.500000     0.000000     0.000000     0.000000
   46.500000     0.000000     0.000000     0.000000
   47.500000     0.000000     0.000000     0.000000
   48.500000     0.000000     0.000000     0.000000
   49.500000     0.000000     0.000000     0.000000
   50.500000     0.000000     0.000000     0.000000
   51.500000     0.000000     0.000000     0.000000
   52.500000     0.000000     0.000000     0.000000
   53.500000     0.000000     0.000000     0.000000
   54.500000     0.000000     0.000000     0.000000
   55.500000     0.000000     0.000000     0.000000
   56.500000     0.000000     0.000000     0.000000
   57.500000     0.000000     0.000000     0.000000
   58.500000     0.000000     0.000000     0.000000
   59.500000     0.000000     0.000000     0.000000
   60.500000     0.000000     0.000000     0.000000
   61.500000     0.000000     0.000000     0.000000
   62.500000     0.000000     0.000000     0.000000
   63.500000     0.000000     0.000000     0.000000
   64.500000     0.000000     0.000000     0.000000
   65.500000     0.000000     0.000000     0.000000
   66.500000     0.000000     0.000000     0.000000
   67.500000     0.000000     0.000000     0.000000
   68.500000     0.000000     0.000000     0.000000
   69.500000     0.000000     0.000000     0.000000
   70.500000     0.000000     0.000000     0.000000
   71.500000     0.000000     0.000000     0.000000
